Date,Open,High,Low,Close,Volume
2013-01-02,12.549234791211983,12.80361160011171,12.506839105640209,12.78947925567627,10226100.0
2013-01-03,12.90960092792447,12.930798095923608,12.725884501436521,12.7824125289917,13148600.0
2013-01-04,12.789479685473408,12.803612030383771,12.662291276749311,12.69055461883545,7464200.0
2013-01-07,12.61989678035136,12.61989678035136,12.485642186506105,12.506840705871582,9429900.0
2013-01-08,12.513901570157289,12.520967741042416,12.365516024772479,12.393780708312988,8112900.0
2013-01-09,12.549232424582927,12.669354634161516,12.294855663655492,12.393780708312988,12977400.0
2013-01-10,12.584561561944213,12.874267821060736,12.499770209279708,12.846004486083984,15772200.0
2013-01-11,12.775349115427126,12.860141848934873,12.662293035906647,12.824810981750488,12556600.0
2013-01-14,12.83187624346252,12.860140935201779,12.648159790361388,12.725886344909668,8392500.0
2013-01-15,12.634026128216414,12.676423161408167,12.556300929500612,12.641092300415039,12064700.0
2013-01-16,12.549234142624217,12.61282834156238,12.542167970771702,12.577497482299805,8976600.0
2013-01-17,12.789481268082596,12.966131558117619,12.711754709192064,12.90253734588623,11372400.0
2013-01-18,12.867204204545553,12.867204204545553,12.711752461980348,12.817742347717285,12608400.0
2013-01-22,12.789480112673804,12.831875801086426,12.711753560805132,12.831875801086426,11338900.0
2013-01-23,12.824811336716156,12.937867419365807,12.803614163553606,12.9096040725708,9210500.0
2013-01-24,12.74708443927871,12.768281609642678,12.570434164994259,12.584565162658691,8766400.0
2013-01-25,12.542170524597168,12.57043521776246,12.414982100822847,12.542170524597168,9410300.0
2013-01-28,12.506841404821149,12.506841404821149,12.372586803473025,12.379652976989746,13755500.0
2013-01-29,12.556302470673357,12.626962853597997,12.485642087748717,12.549236297607422,10022400.0
2013-01-30,12.5068384592436,12.61282834156238,12.45031043215795,12.577497482299805,8748500.0
2013-01-31,12.570437531896342,12.626965580898617,12.52804048434339,12.535106658935547,10751300.0
2013-02-01,12.641096352789296,12.81068049671652,12.62696535159659,12.768284797668457,8979400.0
2013-02-04,12.72588749602726,12.81067888344546,12.634028587300275,12.648160934448242,5769800.0
2013-02-05,12.704683767997473,12.874267821060736,12.697617597319722,12.846004486083984,6314500.0
2013-02-06,12.888405958872916,12.916670654295737,12.711755655684852,12.747086524963379,5810300.0
2013-02-07,12.761217265714063,12.97319843387456,12.732953918600227,12.930801391601562,8194200.0
2013-02-08,12.881336800762446,13.057987063025456,12.87427062854378,13.036789894104004,9341100.0
2013-02-11,13.029720065229194,13.121577582823896,12.994389214051102,13.0579833984375,4804300.0
2013-02-12,13.001458388207539,13.093317274759936,12.95906270473269,13.072118759155273,4868400.0
2013-02-13,13.086254317647489,13.10745149072495,12.966132061847572,13.008527755737305,6487300.0
2013-02-14,13.02266020285207,13.128650112256933,12.980264508637088,13.121583938598633,5087900.0
2013-02-15,13.107451846414454,13.14278271539366,13.065056151374254,13.093320846557617,5266400.0
2013-02-19,13.185177713351594,13.538478298056052,13.15691436739732,13.531412124633789,11089400.0
2013-02-20,13.559673598755417,13.602069281487914,13.326495322125004,13.347692489624023,9250100.0
2013-02-21,13.312364057685603,13.361825916171782,13.163977134492502,13.206374168395996,7048100.0
2013-02-22,13.192243186772975,13.425421506395724,13.185177013725655,13.354761123657227,8572300.0
2013-02-25,13.262903530164008,13.291166874534735,12.89547061920166,12.89547061920166,11474200.0
2013-02-26,12.761215436943143,12.768281609642678,12.49977378573355,12.584565162658691,18927900.0
